seller_id,last_login,device,failed_logins,ip_country
S100648,2024-08-24,Desktop,7,Singapore
S100649,2026-05-06,Mobile,0,Australia
S100650,2022-08-29,Tablet,7,USA
S100651,2023-07-23,Desktop,0,USA
S100652,2025-12-16,Tablet,5,Germany
S100653,2023-02-26,Desktop,7,India
S100654,2023-04-20,Mobile,6,Canada
S100655,2022-12-27,Mobile,8,India
S100656,2025-08-11,Desktop,4,India
S100657,2024-05-05,Tablet,6,Germany
S100658,2024-09-12,Desktop,0,UK
S100659,2025-07-12,Tablet,3,Singapore
S100660,2024-11-26,Desktop,2,India
S100661,2024-09-06,Mobile,1,UK
S100662,2024-02-08,Desktop,1,Singapore
S100663,2024-09-01,Mobile,5,UK
S100664,2024-05-30,Desktop,0,UK
S100665,2023-09-02,Tablet,3,Canada
S100666,2026-04-24,Mobile,7,Singapore
S100667,2022-02-18,Desktop,1,Australia
S100668,2026-03-17,Tablet,5,UK
S100669,2024-12-01,Tablet,0,Australia
S100670,2025-07-08,Tablet,8,India
S100671,2026-05-20,Mobile,5,Germany
S100672,2025-01-30,Desktop,0,USA
S100673,2023-02-02,Mobile,2,Canada
S100674,2022-03-02,Mobile,6,UK
S100675,2025-12-07,Tablet,6,UK
S100676,2026-04-14,Tablet,0,Canada
S100677,2023-06-14,Desktop,5,USA
S100678,2023-01-17,Tablet,2,UK
S100679,2024-03-20,Tablet,2,Canada
S100680,2024-11-27,Mobile,2,UK
S100681,2022-12-27,Mobile,7,UK
S100682,2023-02-26,Mobile,0,Singapore
S100683,2026-01-13,Tablet,6,India
S100684,2022-05-29,Desktop,7,UK
S100685,2022-12-06,Tablet,7,India
S100686,2022-07-06,Desktop,8,Canada
S100687,2025-04-01,Mobile,1,Canada
S100688,2022-02-24,Mobile,1,Canada
S100689,2024-06-10,Tablet,1,UK
S100690,2022-04-06,Tablet,4,Singapore
S100691,2023-05-23,Mobile,4,UK
S100692,2023-10-20,Desktop,7,Australia
S100693,2023-03-22,Tablet,2,Canada
S100694,2026-07-02,Tablet,8,Singapore
S100695,2022-09-10,Tablet,7,UK
S100696,2022-06-11,Mobile,3,India
S100697,2022-09-23,Mobile,4,USA
S100698,2025-03-20,Tablet,8,India
S100699,2026-07-09,Desktop,0,Australia
S100700,2023-10-02,Desktop,4,India
S100701,2025-07-01,Mobile,3,India
S100702,2022-04-15,Desktop,1,UK
S100703,2025-02-01,Tablet,4,Singapore
S100704,2022-12-04,Mobile,6,Singapore
S100705,2026-04-27,Tablet,0,India
S100706,2023-02-14,Desktop,3,Canada
S100707,2023-01-21,Desktop,5,Australia
S100708,2025-09-26,Desktop,4,India
S100709,2022-12-19,Desktop,7,UK
S100710,2022-08-21,Desktop,3,Singapore
S100711,2026-05-23,Tablet,2,Canada
S100712,2023-06-30,Desktop,8,Australia
S100713,2024-05-04,Mobile,2,India
S100714,2022-01-07,Tablet,5,USA
S100715,2025-07-03,Mobile,2,India
S100716,2024-04-04,Tablet,2,Singapore
S100717,2024-08-20,Mobile,3,UK
S100718,2025-02-11,Desktop,3,Australia
S100719,2023-09-09,Tablet,0,UK
S100720,2024-11-11,Mobile,4,Australia
S100721,2024-01-19,Mobile,0,Australia
S100722,2022-11-26,Mobile,7,India
S100723,2024-08-24,Tablet,6,Australia
S100724,2026-03-11,Desktop,1,UK
S100725,2024-02-11,Desktop,1,UK
S100726,2023-08-21,Mobile,6,Australia
S100727,2025-04-17,Mobile,1,UK
S100728,2026-03-13,Tablet,1,UK
S100729,2025-10-06,Desktop,4,Canada
S100730,2026-07-16,Tablet,2,Canada
S100731,2024-03-27,Tablet,7,Australia
S100732,2025-03-13,Mobile,0,India
S100733,2024-02-17,Desktop,5,UK
S100734,2023-12-06,Desktop,5,USA
S100735,2022-05-14,Desktop,1,Canada
S100736,2023-04-15,Desktop,6,UK
S100737,2023-02-12,Desktop,7,Canada
S100738,2025-01-29,Tablet,1,USA
S100739,2024-10-25,Desktop,6,Canada
S100740,2026-02-26,Desktop,4,UK
S100741,2023-08-29,Mobile,2,Singapore
S100742,2022-01-26,Tablet,8,India
S100743,2025-02-05,Mobile,6,Australia
S100744,2025-09-13,Mobile,4,UK
S100745,2025-03-04,Tablet,5,Canada
S100746,2024-12-27,Mobile,1,India
S100747,2024-09-07,Mobile,8,Germany
S100748,2022-04-05,Tablet,6,Canada
S100749,2022-04-29,Mobile,6,Australia
S100750,2024-06-14,Mobile,3,USA
S100751,2022-03-25,Mobile,6,UK
S100752,2025-04-24,Mobile,6,Canada
S100753,2026-04-17,Desktop,6,UK
S100754,2025-09-21,Desktop,7,Singapore
S100755,2023-11-19,Desktop,8,USA
S100756,2024-02-14,Desktop,5,UK
S100757,2025-03-26,Tablet,8,India
S100758,2024-02-25,Tablet,6,Singapore
S100759,2025-12-20,Tablet,6,Australia
S100760,2025-05-14,Desktop,6,Australia
S100761,2022-07-06,Tablet,0,India
S100762,2022-07-09,Mobile,1,USA
S100763,2023-11-18,Desktop,6,Germany
S100764,2025-12-27,Desktop,7,USA
S100765,2024-10-25,Mobile,5,Australia
S100766,2026-05-04,Mobile,5,UK
S100767,2025-10-03,Tablet,3,Australia
S100768,2025-07-24,Desktop,4,UK
S100769,2023-02-02,Tablet,6,UK
S100770,2026-03-17,Tablet,1,Australia
S100771,2023-10-10,Desktop,4,USA
S100772,2023-11-06,Mobile,2,India
S100773,2025-04-21,Desktop,3,UK
S100774,2023-09-17,Desktop,6,Australia
S100775,2022-06-18,Mobile,4,Australia
S100776,2023-06-17,Desktop,8,Canada
S100777,2022-12-21,Mobile,6,Australia
S100778,2025-09-04,Desktop,3,India
S100779,2026-01-16,Mobile,5,India
S100780,2025-07-28,Tablet,0,Canada
S100781,2026-02-10,Desktop,0,Australia
S100782,2024-03-27,Desktop,0,UK
S100783,2022-03-15,Desktop,2,Australia
S100784,2024-06-03,Tablet,4,USA
S100785,2023-05-19,Desktop,3,USA
S100786,2023-01-16,Mobile,5,Germany
S100787,2022-02-07,Tablet,6,Singapore
S100788,2023-12-30,Desktop,4,Singapore
S100789,2025-10-01,Desktop,4,Australia
S100790,2024-12-16,Tablet,5,UK
S100791,2024-10-03,Tablet,2,Australia
S100792,2025-09-14,Mobile,4,UK
S100793,2025-08-05,Tablet,3,Canada
S100794,2023-04-12,Desktop,3,USA
S100795,2024-03-11,Desktop,2,UK
S100796,2022-06-12,Tablet,1,Germany
S100797,2023-10-17,Mobile,4,Australia
S100798,2023-04-23,Tablet,1,Singapore
S100799,2024-04-12,Desktop,4,Canada
S100800,2022-12-28,Desktop,8,Australia
S100801,2022-11-13,Mobile,3,India
S100802,2026-07-25,Tablet,8,USA
S100803,2024-04-28,Desktop,2,UK
S100804,2024-03-05,Mobile,3,Australia
S100805,2023-05-16,Tablet,3,UK
S100806,2025-05-13,Desktop,5,Singapore
S100807,2026-01-14,Tablet,8,Germany
S100808,2025-12-19,Tablet,0,India
S100809,2023-06-11,Desktop,7,USA
S100810,2025-02-19,Tablet,7,Singapore
S100811,2024-11-15,Tablet,0,Canada
S100812,2026-02-04,Mobile,1,USA
S100813,2025-11-23,Desktop,7,Singapore
S100814,2023-07-06,Mobile,1,UK
S100815,2024-11-27,Mobile,6,India
S100816,2022-02-16,Mobile,1,Canada
S100817,2023-09-11,Mobile,1,Germany
S100818,2026-05-13,Desktop,2,Singapore
S100819,2024-02-12,Tablet,8,Germany
S100820,2025-04-07,Mobile,6,Australia
S100821,2025-11-05,Tablet,4,Canada
S100822,2022-08-19,Tablet,2,Germany
S100823,2025-07-14,Desktop,4,UK
S100824,2023-05-16,Desktop,5,Germany
S100825,2025-03-17,Tablet,4,UK
S100826,2024-08-22,Desktop,2,Canada
S100827,2025-01-19,Mobile,5,Australia
S100828,2024-11-15,Desktop,0,India
S100829,2023-07-01,Mobile,7,Germany
S100830,2022-12-03,Tablet,2,USA
S100831,2024-12-31,Desktop,3,Germany
S100832,2025-05-16,Mobile,5,India
S100833,2024-11-29,Mobile,8,India
S100834,2026-05-02,Desktop,8,UK
S100835,2025-01-12,Tablet,4,UK
S100836,2025-06-03,Desktop,3,Australia
S100837,2023-12-12,Tablet,6,USA
S100838,2022-11-19,Tablet,5,UK
S100839,2022-02-20,Mobile,7,Canada
S100840,2022-11-01,Mobile,3,Australia
S100841,2024-07-01,Desktop,5,Singapore
S100842,2023-01-18,Mobile,3,Australia
S100843,2023-08-06,Desktop,3,UK
S100844,2024-09-19,Tablet,2,UK
S100845,2024-01-31,Mobile,0,Singapore
S100846,2026-02-08,Desktop,0,USA
S100847,2022-01-05,Tablet,0,UK
S100848,2024-03-28,Tablet,0,USA
S100849,2024-12-12,Mobile,3,UK
S100850,2024-10-01,Desktop,7,UK
S100851,2023-09-18,Mobile,4,Canada
S100852,2022-06-06,Desktop,8,UK
S100853,2022-03-06,Mobile,0,Singapore
S100854,2024-04-22,Tablet,1,Canada
S100855,2024-12-22,Desktop,4,Germany
S100856,2022-09-06,Mobile,8,Singapore
S100857,2024-03-11,Desktop,5,Germany
S100858,2023-04-06,Tablet,4,UK
S100859,2022-11-11,Tablet,5,Australia
S100860,2023-07-13,Desktop,6,India
S100861,2023-06-08,Desktop,7,Canada
S100862,2022-10-27,Tablet,2,Singapore
S100863,2022-08-06,Mobile,1,Germany
S100864,2026-02-23,Desktop,1,Canada
S100865,2023-01-24,Desktop,5,Canada
S100866,2022-01-19,Mobile,7,UK
S100867,2025-03-11,Tablet,2,UK
S100868,2025-08-01,Tablet,6,Germany
S100869,2024-06-18,Desktop,4,Singapore
S100870,2025-03-30,Tablet,0,Canada
S100871,2025-12-26,Desktop,0,UK
S100872,2026-04-01,Mobile,7,Canada
S100873,2023-08-18,Tablet,1,Germany
S100874,2025-09-20,Tablet,6,Singapore
S100875,2024-09-13,Mobile,7,Canada
S100876,2022-09-04,Mobile,6,Germany
S100877,2023-06-03,Tablet,7,Germany
S100878,2026-04-23,Mobile,7,Germany
S100879,2026-06-02,Tablet,1,Australia
S100880,2023-09-22,Tablet,3,Germany
S100881,2026-03-05,Mobile,3,Germany
S100882,2023-05-18,Desktop,3,USA
S100883,2023-08-10,Desktop,8,Canada
S100884,2023-01-14,Desktop,1,UK
S100885,2026-01-29,Mobile,8,Australia
S100886,2025-05-18,Mobile,5,Canada
S100887,2024-12-12,Tablet,7,India
S100888,2022-07-11,Tablet,4,India
S100889,2022-01-02,Desktop,2,Germany
S100890,2023-10-09,Mobile,1,Singapore
S100891,2026-04-04,Tablet,8,Germany
S100892,2023-03-22,Desktop,8,UK
S100893,2024-01-28,Tablet,8,UK
S100894,2025-11-01,Mobile,5,USA
S100895,2024-11-25,Mobile,5,India
S100896,2023-11-04,Tablet,4,Singapore
S100897,2022-09-06,Tablet,5,UK
S100898,2022-05-14,Tablet,5,Australia
S100899,2022-07-22,Mobile,2,India
S100900,2022-06-14,Desktop,5,USA
S100901,2022-04-08,Tablet,0,Australia
S100902,2024-07-04,Desktop,3,India
S100903,2023-05-12,Desktop,4,Germany
S100904,2025-05-29,Desktop,6,Canada
S100905,2025-08-29,Mobile,2,India
S100906,2022-08-29,Desktop,0,USA
S100907,2024-12-27,Desktop,5,India
S100908,2022-08-21,Mobile,0,UK
S100909,2023-11-23,Tablet,6,Canada
S100910,2024-07-11,Desktop,7,Singapore
S100911,2023-08-27,Desktop,0,Germany
S100912,2024-07-18,Tablet,3,Singapore
S100913,2024-01-01,Desktop,2,Australia
S100914,2024-07-27,Mobile,1,USA
S100915,2024-10-30,Mobile,3,UK
S100916,2022-05-15,Mobile,1,Australia
S100917,2026-04-25,Mobile,0,UK
S100918,2023-12-23,Mobile,8,UK
S100919,2026-01-14,Tablet,2,Canada
S100920,2024-02-16,Desktop,8,Singapore
S100921,2023-05-10,Mobile,5,UK
S100922,2024-01-27,Mobile,3,UK
S100923,2023-12-24,Desktop,6,Singapore
S100924,2025-04-26,Tablet,7,Germany
S100925,2022-11-27,Desktop,2,Singapore
S100926,2025-11-26,Mobile,4,India
S100927,2025-01-04,Tablet,1,Canada
S100928,2026-05-10,Desktop,4,Singapore
S100929,2025-08-23,Mobile,0,India
S100930,2022-09-14,Mobile,3,Canada
S100931,2023-06-06,Tablet,6,Canada
S100932,2025-11-01,Tablet,5,Australia
S100933,2025-03-14,Mobile,0,Australia
S100934,2025-07-16,Tablet,5,USA
S100935,2024-12-25,Mobile,7,USA
S100936,2022-10-05,Mobile,2,Canada
S100937,2024-12-04,Tablet,4,India
S100938,2024-08-31,Desktop,8,India
S100939,2022-09-13,Mobile,4,Canada
S100940,2024-09-07,Tablet,6,India
S100941,2023-12-13,Desktop,7,USA
S100942,2024-02-02,Tablet,7,Germany
S100943,2023-08-30,Tablet,0,UK
S100944,2025-12-25,Desktop,6,Singapore
S100945,2025-02-21,Mobile,7,India
S100946,2023-03-21,Desktop,1,Canada
S100947,2022-07-27,Desktop,0,Canada
S100948,2025-09-21,Desktop,8,UK
S100949,2026-02-24,Tablet,5,India
S100950,2023-07-15,Tablet,3,India
S100951,2025-09-21,Tablet,1,USA
S100952,2025-11-03,Tablet,6,Canada
S100953,2022-12-05,Tablet,7,Singapore
S100954,2024-03-09,Tablet,1,UK
S100955,2024-01-23,Desktop,5,Canada
S100956,2022-04-09,Mobile,5,Singapore
S100957,2025-10-27,Desktop,4,USA
S100958,2023-07-26,Tablet,6,India
S100959,2024-09-26,Tablet,8,USA
S100960,2024-04-09,Tablet,6,India
S100961,2022-12-24,Mobile,7,Germany
S100962,2023-04-04,Mobile,6,Germany
S100963,2022-11-16,Desktop,7,UK
S100964,2024-07-26,Tablet,8,UK
S100965,2025-10-12,Desktop,2,Germany
S100966,2022-10-18,Mobile,7,India
S100967,2026-07-18,Desktop,5,Canada
S100968,2026-01-06,Tablet,0,USA
S100969,2022-01-13,Tablet,1,USA
S100970,2025-08-13,Mobile,5,UK
S100971,2026-03-31,Tablet,8,USA
S100972,2025-08-19,Tablet,5,Canada
S100973,2022-05-18,Tablet,5,Canada
S100974,2025-09-02,Tablet,6,USA
S100975,2022-04-02,Tablet,5,Germany
S100976,2026-01-03,Tablet,7,India
S100977,2023-03-11,Tablet,5,Australia
S100978,2025-08-17,Desktop,5,UK
S100979,2022-12-16,Desktop,7,India
S100980,2023-02-19,Desktop,0,Australia
S100981,2026-07-23,Tablet,5,UK
S100982,2025-01-26,Desktop,0,Australia
S100983,2023-05-11,Tablet,0,Singapore
S100984,2025-11-15,Mobile,2,Australia
S100985,2023-01-20,Desktop,6,USA
S100986,2024-01-05,Mobile,4,Singapore
S100987,2023-09-14,Desktop,3,Singapore
S100988,2024-04-04,Mobile,1,India
S100989,2022-08-01,Tablet,5,Australia
S100990,2022-06-10,Mobile,1,Canada
S100991,2026-06-18,Mobile,8,India
S100992,2022-11-14,Mobile,3,Singapore
S100993,2026-04-04,Desktop,2,Germany
S100994,2023-10-31,Tablet,5,Australia
S100995,2024-07-20,Mobile,6,Australia
S100996,2024-06-18,Tablet,3,Singapore
S100997,2024-06-22,Tablet,7,Singapore
S100998,2022-04-17,Mobile,6,Germany
S100999,2022-07-26,Desktop,8,Australia
S101000,2024-06-28,Tablet,8,Germany
S101001,2026-01-17,Tablet,4,USA
S101002,2023-03-23,Tablet,5,UK
S101003,2024-01-02,Tablet,5,UK
S101004,2026-01-07,Mobile,6,UK
S101005,2025-08-01,Desktop,4,Canada
S101006,2023-08-18,Tablet,6,Singapore
S101007,2024-12-26,Desktop,1,India
S101008,2023-06-25,Mobile,7,UK
S101009,2024-01-24,Mobile,7,India
S101010,2025-05-18,Desktop,3,USA
S101011,2024-10-23,Desktop,1,Australia
S101012,2024-12-25,Desktop,4,Singapore
S101013,2024-12-05,Tablet,4,Canada
S101014,2024-02-17,Mobile,3,Singapore
S101015,2025-07-31,Tablet,8,Canada
S101016,2024-11-28,Desktop,5,India
S101017,2023-02-22,Mobile,8,UK
S101018,2026-02-10,Tablet,5,Germany
S101019,2023-04-25,Tablet,4,UK
S101020,2023-08-23,Desktop,1,India
S101021,2024-01-16,Mobile,6,Germany
S101022,2022-11-22,Mobile,2,USA
S101023,2024-08-03,Mobile,1,Singapore
S101024,2025-07-16,Mobile,6,Australia
S101025,2023-01-06,Desktop,8,India
S101026,2025-02-27,Tablet,2,India
S101027,2025-10-08,Mobile,7,Canada
S101028,2026-04-12,Mobile,4,USA
S101029,2022-12-16,Desktop,4,Singapore
S101030,2022-12-26,Mobile,0,India
S101031,2026-07-07,Tablet,3,UK
S101032,2025-06-24,Tablet,7,Germany
S101033,2025-11-13,Tablet,3,USA
S101034,2022-10-10,Tablet,6,Singapore
S101035,2023-11-29,Desktop,0,Singapore
S101036,2023-09-24,Desktop,3,Singapore
S101037,2026-04-06,Tablet,8,Germany
S101038,2024-06-27,Tablet,5,India
S101039,2023-05-27,Tablet,0,Singapore
S101040,2023-10-26,Tablet,1,India
S101041,2023-10-14,Desktop,4,Singapore
S101042,2025-11-06,Tablet,7,Germany
S101043,2022-11-13,Mobile,4,Australia
S101044,2022-04-23,Desktop,8,USA
S101045,2025-06-17,Desktop,8,Australia
S101046,2022-12-16,Desktop,2,India
S101047,2023-08-09,Desktop,4,UK
S101048,2025-05-31,Desktop,0,USA
S101049,2026-05-22,Mobile,4,Canada
S101050,2025-07-14,Tablet,7,UK
S101051,2022-09-17,Mobile,3,Germany
S101052,2022-07-14,Mobile,6,Germany
S101053,2022-09-17,Tablet,0,Germany
S101054,2025-05-01,Mobile,8,Singapore
S101055,2023-04-19,Desktop,3,India
S101056,2025-09-12,Tablet,8,Germany
S101057,2024-12-30,Mobile,2,Australia
S101058,2024-07-02,Tablet,2,USA
S101059,2026-07-04,Desktop,3,India
S101060,2022-05-29,Mobile,2,USA
S101061,2024-08-24,Tablet,3,Canada
S101062,2023-07-17,Desktop,4,Australia
S101063,2022-12-08,Desktop,2,India
S101064,2024-05-23,Desktop,5,Singapore
S101065,2026-04-23,Mobile,2,Canada
S101066,2026-03-18,Desktop,1,Singapore
S101067,2026-06-30,Tablet,2,USA
S101068,2024-07-26,Desktop,0,Canada
S101069,2025-11-26,Desktop,5,Australia
S101070,2023-11-23,Tablet,4,UK
S101071,2025-09-28,Tablet,1,UK
S101072,2022-08-14,Desktop,7,Canada
S101073,2024-11-26,Desktop,7,UK
S101074,2022-10-01,Mobile,1,UK
S101075,2023-03-30,Tablet,3,Singapore
S101076,2023-10-17,Desktop,0,USA
S101077,2023-03-18,Mobile,6,Singapore
S101078,2024-06-11,Desktop,8,Germany
S101079,2024-01-27,Mobile,6,Australia
S101080,2023-01-02,Mobile,5,Germany
S101081,2022-05-15,Tablet,0,USA
S101082,2022-07-31,Mobile,8,Singapore
S101083,2025-10-10,Desktop,0,UK
S101084,2023-10-09,Tablet,2,Australia
S101085,2024-09-03,Tablet,3,Australia
S101086,2025-09-18,Tablet,8,USA
S101087,2022-09-07,Mobile,0,USA
S101088,2025-09-04,Mobile,4,Canada
S101089,2024-09-21,Mobile,1,Singapore
S101090,2022-06-06,Desktop,6,Australia
S101091,2024-09-29,Tablet,6,UK
S101092,2022-12-11,Tablet,4,USA
S101093,2025-12-03,Desktop,6,UK
S101094,2023-06-30,Tablet,3,UK
S101095,2026-06-28,Mobile,7,UK
S101096,2022-03-01,Desktop,3,UK
S101097,2022-12-20,Tablet,7,Singapore
S101098,2022-12-20,Tablet,2,India
S101099,2023-01-15,Desktop,6,India
S101100,2022-07-22,Desktop,3,Canada
S101101,2023-07-08,Tablet,7,Germany
S101102,2025-06-09,Tablet,0,India
S101103,2023-03-31,Tablet,7,UK
S101104,2024-07-10,Tablet,3,USA
S101105,2023-06-27,Desktop,5,USA
S101106,2025-12-08,Tablet,3,Australia
S101107,2023-07-19,Tablet,8,Germany
S101108,2023-01-14,Tablet,7,Germany
S101109,2023-01-27,Tablet,4,Germany
S101110,2026-06-05,Mobile,2,Canada
S101111,2024-01-14,Desktop,6,USA
S101112,2024-05-28,Desktop,6,Singapore
S101113,2024-12-10,Desktop,8,USA
S101114,2022-04-19,Mobile,3,USA
S101115,2022-10-29,Mobile,5,Singapore
S101116,2025-11-04,Mobile,7,Germany
S101117,2022-01-19,Mobile,6,UK
S101118,2026-05-06,Tablet,7,USA
S101119,2026-07-24,Desktop,4,Canada
S101120,2022-12-06,Tablet,1,Australia
S101121,2023-04-02,Tablet,4,India
S101122,2025-02-27,Tablet,4,USA
S101123,2025-02-17,Tablet,7,India
S101124,2022-11-19,Tablet,6,Canada
S101125,2024-04-01,Tablet,5,UK
S101126,2024-10-02,Desktop,1,Germany
S101127,2023-08-17,Tablet,1,Australia
S101128,2025-05-29,Mobile,1,UK
S101129,2025-08-02,Desktop,4,UK
S101130,2022-03-25,Desktop,8,Germany
S101131,2022-11-21,Mobile,7,UK
S101132,2023-08-27,Tablet,8,Canada
S101133,2026-06-05,Desktop,0,Germany
S101134,2022-08-19,Desktop,5,Singapore
S101135,2023-03-31,Desktop,4,India
S101136,2024-07-13,Mobile,3,Germany
S101137,2022-06-22,Mobile,8,UK
S101138,2024-01-22,Mobile,4,Germany
S101139,2023-03-14,Mobile,1,Australia
S101140,2024-09-21,Desktop,6,Australia
S101141,2024-06-19,Tablet,8,Germany
S101142,2022-03-08,Mobile,7,Singapore
S101143,2022-04-29,Mobile,0,USA
S101144,2026-05-28,Tablet,3,India
S101145,2024-05-27,Tablet,6,USA
S101146,2026-03-07,Tablet,7,UK
S101147,2025-07-08,Mobile,6,Canada
S101148,2023-12-20,Mobile,4,Singapore
S101149,2022-06-21,Tablet,1,Singapore
S101150,2025-12-15,Desktop,2,Singapore
S101151,2022-03-03,Tablet,6,India
S101152,2023-02-22,Tablet,3,USA
S101153,2023-05-18,Tablet,5,Germany
S101154,2025-09-19,Tablet,2,UK
S101155,2022-03-11,Desktop,0,USA
S101156,2025-07-09,Tablet,3,Germany
S101157,2022-11-28,Mobile,7,Canada
S101158,2026-01-28,Mobile,0,Canada
S101159,2022-02-04,Desktop,6,USA
S101160,2025-01-25,Tablet,0,India
S101161,2022-09-06,Tablet,1,USA
S101162,2024-09-14,Desktop,8,India
S101163,2024-10-01,Tablet,8,India
S101164,2025-03-21,Tablet,0,Singapore
S101165,2025-07-13,Desktop,1,UK
S101166,2022-11-06,Mobile,3,India
S101167,2024-05-12,Desktop,4,India
S101168,2025-02-19,Tablet,1,Canada
S101169,2026-07-21,Mobile,4,UK
S101170,2025-06-23,Tablet,1,Canada
S101171,2024-01-13,Mobile,4,Australia
S101172,2023-09-20,Tablet,2,Singapore
S101173,2022-07-03,Mobile,7,UK
S101174,2026-01-17,Tablet,8,UK
S101175,2022-06-14,Desktop,3,Canada
S101176,2022-02-04,Mobile,2,Australia
S101177,2024-07-06,Desktop,0,UK
S101178,2022-01-24,Tablet,1,Australia
S101179,2023-07-22,Desktop,2,USA
S101180,2024-05-18,Desktop,6,Singapore
S101181,2023-03-22,Mobile,4,Singapore
S101182,2023-05-20,Mobile,1,UK
S101183,2023-05-18,Mobile,2,USA
S101184,2022-06-03,Desktop,5,Singapore
S101185,2022-12-01,Tablet,0,Australia
S101186,2024-11-01,Tablet,2,Germany
S101187,2023-08-30,Tablet,1,India
S101188,2023-07-26,Mobile,3,Australia
S101189,2026-02-20,Desktop,4,Germany
S101190,2024-11-19,Mobile,5,India
S101191,2026-05-24,Tablet,8,UK
S101192,2023-07-27,Desktop,5,Canada
S101193,2023-07-06,Tablet,2,Singapore
S101194,2024-08-18,Mobile,8,India
S101195,2025-11-22,Mobile,1,India
S101196,2024-09-08,Tablet,1,UK
S101197,2025-04-04,Tablet,3,Canada
S101198,2024-11-26,Tablet,6,UK
S101199,2026-05-30,Mobile,6,USA
S101200,2024-05-23,Tablet,6,USA
S101201,2026-06-05,Desktop,8,UK
S101202,2023-04-26,Tablet,4,India
S101203,2022-11-06,Desktop,8,Germany
S101204,2025-08-24,Desktop,7,Germany
S101205,2023-03-12,Mobile,0,Australia
S101206,2022-09-22,Desktop,7,India
S101207,2024-10-12,Tablet,8,USA
S101208,2022-06-28,Mobile,4,UK
S101209,2023-03-02,Desktop,1,UK
S101210,2024-01-01,Desktop,2,Australia
S101211,2026-05-26,Desktop,5,Canada
S101212,2022-03-25,Tablet,1,UK
S101213,2025-01-20,Desktop,2,India
S101214,2022-10-30,Tablet,6,Canada
S101215,2024-08-18,Tablet,4,USA
S101216,2024-04-25,Desktop,0,Germany
S101217,2022-11-19,Desktop,1,Singapore
S101218,2026-06-30,Desktop,3,Australia
S101219,2024-01-04,Mobile,7,UK
S101220,2022-05-03,Tablet,1,Germany
S101221,2023-08-14,Tablet,3,Singapore
S101222,2024-04-22,Tablet,3,Canada
S101223,2026-01-26,Tablet,2,Singapore
S101224,2024-03-21,Tablet,5,Australia
S101225,2025-08-31,Desktop,3,UK
S101226,2023-05-27,Tablet,0,India
S101227,2025-01-19,Mobile,3,India
S101228,2025-08-30,Desktop,8,India
S101229,2024-08-17,Desktop,7,India
S101230,2026-05-04,Mobile,8,Singapore
S101231,2023-05-22,Mobile,0,USA
S101232,2025-06-27,Tablet,7,India
S101233,2024-05-28,Mobile,1,Singapore
S101234,2023-08-03,Tablet,4,UK
S101235,2025-08-26,Tablet,5,Singapore
S101236,2025-08-23,Tablet,5,India
S101237,2025-11-06,Mobile,6,India
S101238,2024-08-26,Desktop,5,Australia
S101239,2026-07-10,Tablet,6,Singapore
S101240,2023-06-07,Desktop,6,Singapore
S101241,2024-10-28,Tablet,2,Canada
S101242,2025-12-21,Mobile,7,India
S101243,2022-04-23,Mobile,2,Germany
S101244,2025-11-20,Desktop,5,Germany
S101245,2022-04-20,Desktop,3,India
S101246,2025-03-07,Tablet,6,UK
S101247,2024-04-04,Mobile,8,Australia
S101248,2024-11-15,Mobile,4,USA
S101249,2022-10-16,Mobile,2,UK
S101250,2026-06-14,Desktop,5,USA
S101251,2023-06-06,Tablet,6,Germany
S101252,2026-05-16,Tablet,7,Canada
S101253,2022-06-20,Desktop,8,Germany
S101254,2023-12-23,Desktop,8,India
S101255,2025-07-14,Mobile,7,Germany
S101256,2026-06-23,Tablet,5,India
S101257,2023-01-26,Desktop,2,UK
S101258,2026-05-26,Mobile,3,Canada
S101259,2026-03-13,Mobile,3,Singapore
S101260,2023-03-20,Tablet,2,India
S101261,2022-12-03,Tablet,1,Australia
S101262,2025-05-06,Tablet,8,Australia
S101263,2022-07-06,Desktop,8,UK
S101264,2022-10-06,Mobile,5,India
S101265,2026-07-08,Desktop,6,Australia
S101266,2025-11-11,Desktop,7,Singapore
S101267,2026-01-01,Mobile,4,Germany
S101268,2022-06-14,Mobile,3,USA
S101269,2022-09-16,Desktop,6,Canada
S101270,2024-01-08,Desktop,5,India
S101271,2024-04-25,Mobile,2,India
S101272,2022-09-02,Desktop,4,Canada
S101273,2025-10-18,Desktop,2,India
S101274,2022-04-30,Mobile,4,Germany
S101275,2024-02-20,Tablet,8,USA
S101276,2024-12-13,Mobile,8,India
S101277,2023-11-03,Tablet,0,Canada
S101278,2025-12-15,Desktop,3,Singapore
S101279,2026-03-29,Mobile,2,Germany
S101280,2022-05-29,Desktop,5,India
S101281,2025-04-23,Desktop,8,Canada
S101282,2024-06-15,Desktop,7,India
